Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
457	10.0000	0.9353	0.9127
458	8.0000	0.7482	0.7302
459	10.0000	0.9353	0.9127
460	12.0000	1.1223	1.0953
461	8.0000	0.7482	0.7302
462	12.0000	1.1223	1.0953
463	13.0000	1.2159	1.1866
464	10.0000	0.9353	0.9127
465	13.0000	1.2159	1.1866
466	10.0000	0.9353	0.9127
467	11.0000	1.0288	1.0040
468	12.0000	1.1223	1.0953
469	11.0000	1.0288	1.0040
470	14.0000	1.3094	1.2778
471	12.0000	1.1223	1.0953
472	9.0000	0.8418	0.8215
473	11.0000	1.0288	1.0040
474	10.0000	0.9353	0.9127
475	10.0000	0.9353	0.9127
476	6.0000	0.5612	0.5476
477	14.0000	1.3094	1.2778
478	13.0000	1.2159	1.1866
479	12.0000	1.1223	1.0953
480	6.0000	0.5612	0.5476
481	10.0000	0.9353	0.9127
482	14.0000	1.3094	1.2778
483	12.0000	1.1223	1.0953
484	11.0000	1.0288	1.0040
485	14.0000	1.3094	1.2778
486	14.0000	1.3094	1.2778
487	12.0000	1.1223	1.0953
488	14.0000	1.3094	1.2778
489	11.0000	1.0288	1.0040
490	12.0000	1.1223	1.0953
491	4.0000	0.3741	0.3651
492	8.0000	0.7482	0.7302
493	10.0000	0.9353	0.9127
494	8.0000	0.7482	0.7302
495	8.0000	0.7482	0.7302
496	12.0000	1.1223	1.0953
497	10.0000	0.9353	0.9127
498	14.0000	1.3094	1.2778
499	11.0000	1.0288	1.0040
500	8.0000	0.7482	0.7302
501	8.0000	0.7482	0.7302
502	12.0000	1.1223	1.0953
503	9.0000	0.8418	0.8215
504	10.0000	0.9353	0.9127
505	12.0000	1.1223	1.0953
506	10.0000	0.9353	0.9127
507	12.0000	1.1223	1.0953
508	12.0000	1.1223	1.0953
509	12.0000	1.1223	1.0953
510	12.0000	1.1223	1.0953
511	14.0000	1.3094	1.2778
512	10.0000	0.9353	0.9127
513	12.0000	1.1223	1.0953
514	14.0000	1.3094	1.2778
515	13.0000	1.2159	1.1866
516	6.0000	0.5612	0.5476
517	11.0000	1.0288	1.0040
518	10.0000	0.9353	0.9127
519	14.0000	1.3094	1.2778
520	12.0000	1.1223	1.0953
521	10.0000	0.9353	0.9127
522	10.0000	0.9353	0.9127
523	12.0000	1.1223	1.0953
524	14.0000	1.3094	1.2778
525	13.0000	1.2159	1.1866
526	12.0000	1.1223	1.0953
527	11.0000	1.0288	1.0040
528	10.0000	0.9353	0.9127
529	12.0000	1.1223	1.0953
530	16.0000	1.4964	1.4604
531	10.0000	0.9353	0.9127
532	13.0000	1.2159	1.1866
533	13.0000	1.2159	1.1866
534	12.0000	1.1223	1.0953
535	14.0000	1.3094	1.2778
536	12.0000	1.1223	1.0953
537	8.0000	0.7482	0.7302
538	14.0000	1.3094	1.2778
539	11.0000	1.0288	1.0040
540	10.0000	0.9353	0.9127
541	10.0000	0.9353	0.9127
542	12.0000	1.1223	1.0953
