OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hominid_mean	Nasonia2_mean	Mosquito_mean	Peromyscus_mean	Drosophila2_mean
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Phaeospirillum	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	6.52102895103e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Holosporaceae;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	1.85710024392e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Denitrobacter	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	2.06672567213e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Oligella	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	0.00023784387469	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__RS62	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	3.072562396e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Microvirgula	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	5.21071950366e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Candidatus Accumulibacter	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	2.63650201581e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__K82	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	8.64102136994e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	2.19643667782e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	2.92875795684e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;Other;Other	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	3.072562396e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	6.52102895103e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;Other;Other	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	7.77294201495e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	5.41333067222e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	6.81919195726e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	3.30684891302e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	1.97241385474e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	4.92843797164e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	1.77391462025e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__;f__;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	1.55458840299e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__	21.3782475802	0.000266412427333	0.000550687756881	0.287459009092	2.60477879033e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter	21.3503311366	0.000269834544916	0.0005566949789	0.291151473965	1.66025629048e-05	0.000151292395666	2.57772078485e-05	6.93577472604e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	21.2026826193	0.000288671675072	0.000594421254586	0.311476737403	3.74162476353e-05	0.0	0.0	0.0	2.78005275662e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__0319-6A21;g__	21.1966272901	0.000289471435869	0.000594932722481	0.312339679303	0.0	0.0	0.0	0.0	0.000118613797863
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	21.0250318648	0.000313070815036	0.000642211804988	0.337803409424	0.0	0.000173074590164	0.000107665607177	0.0	0.000171227414961
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	20.942234888	0.000325130117436	0.000665683864731	0.350815396713	0.000440759550492	0.00061088822124	0.000143672984768	0.0	0.000287362739171
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68	20.8861286569	0.000333562428745	0.000681655039045	0.359913860616	0.0	0.0	0.000107049779981	0.0	1.76417954109e-05
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__	20.8817480713	0.000334229842355	0.000681727788094	0.360633999902	0.0	0.000300026358816	1.04034756225e-05	0.0	0.000195507704443
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	20.7459268205	0.000355592728776	0.000723933121414	0.38368455435	0.0	0.0	4.53989449834e-05	0.0	0.000138621377085
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;Other;Other	20.6966322832	0.000363676156505	0.000738995429132	0.392406572869	3.60066894423e-05	0.000249153099502	5.9617814754e-05	0.0	1.59185622691e-05
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__;g__	20.6156723446	0.000377348943011	0.000765337423888	0.407159509508	1.87986665964e-05	0.000509402704858	0.0	0.0	0.000104729398077
k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__	20.4090924595	0.00041458745336	0.000839286795827	0.447339862176	8.50818552565e-06	0.000548663755051	5.44155497875e-06	0.0	5.29665242928e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__	20.3264809391	0.00043047806401	0.000869823653682	0.464485831066	4.9914378882e-06	0.000123679638828	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Rheinheimera	20.0674393508	0.000484320506748	0.000976788461272	0.522581826781	0.0	0.0	1.42710864221e-05	0.0	0.000234401284385
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Segetibacter	19.9866325932	0.000502442768593	0.00101144728976	0.542135747312	4.7766104513e-06	0.0	7.74355600275e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae;g__	19.8867628551	0.000525770059592	0.00105643555736	0.5673058943	8.26757628741e-06	0.0	1.05858517527e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__	19.8420645711	0.0005365548373	0.00107610161607	0.578942669446	0.0	2.15614113255e-05	2.41891394953e-05	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Prosthecobacter	19.7875492045	0.000550005041415	0.00110103050035	0.593455439687	8.36196941104e-06	8.4419304669e-05	0.0	0.0	5.55883234388e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	19.7520546942	0.000558941184519	0.00111684729277	0.603097538096	8.69090825745e-06	0.0	0.0	0.000242400859548	0.0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__FAC88;f__;g__	19.6946179165	0.000573706893073	0.00114212128713	0.619029737625	0.0	0.000199850527172	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	19.6946179165	0.000573706893073	0.00114212128713	0.619029737625	0.0	0.000206749866059	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__FAC87;f__;g__	19.6282734417	0.00059124357381	0.0011748652231	0.637951816141	0.0	0.000402552296897	0.0	0.0	0.000101849719207
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Simplicispira	19.3817260774	0.000661187178379	0.00131143559829	0.713420965471	0.0	0.000154355623748	0.0	0.0	2.08831406003e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	19.1771287119	0.000725398229735	0.00143615539428	0.782704689884	8.30507266522e-06	0.0	0.0	8.16861660851e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Curvibacter	18.9237484775	0.000813522791884	0.00160767599348	0.877791092443	3.53208322267e-06	8.3202080378e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Salinispora	18.803091223	0.000859129234302	0.00169469916602	0.927000443812	3.55030252973e-06	0.0	1.79557373511e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Thauera	18.784072998	0.000866544835072	0.00170620780482	0.935001877043	0.000178908581898	0.0	0.0	0.0	2.9412885121e-06
k__Bacteria;p__GN02;c__3BR-5F;o__;f__;g__	18.7787863668	0.000868617419034	0.00170717339734	0.937238195137	0.0	0.0	0.0	0.0	0.000230700987733
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteibacter	18.6332983658	0.000927618353143	0.00181981855098	1.0	7.09969838466e-06	0.0	0.0	0.0	3.20990852725e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__	18.5854181115	0.000947888887531	0.00185621072531	1.0	7.15728868117e-06	0.0	8.8861243934e-05	0.0	0.000136418133646
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Blastococcus	18.4216502256	0.00102058767084	0.00199495307399	1.0	0.0	0.000157722753149	4.81770043195e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Paucibacter	18.2944963948	0.00108080878596	0.00210884752269	1.0	0.0	0.000160447816097	0.0	0.0	1.84341308941e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__	18.237663657	0.00110884804121	0.00215965169038	1.0	5.9279007393e-05	0.000331638822445	2.76291712555e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Friedmanniella	18.1269672345	0.00116554064284	0.00226597901553	1.0	0.0	0.000249931583504	0.000112559819549	0.0	5.54676454299e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	18.0353519512	0.00121461898324	0.00235714727144	1.0	4.40103653212e-07	0.000242510922183	7.72408482013e-05	0.0	1.29613302786e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;Other	17.941314494	0.00126711737386	0.00245461336875	1.0	7.98722790563e-05	5.92624259524e-05	8.83882115581e-05	0.0	0.000167556165828
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;Other	17.9144597499	0.00128251669039	0.00247999195149	1.0	6.01948980773e-06	2.05937592672e-06	3.87335672841e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	17.7633027709	0.00137270539791	0.00264964065177	1.0	0.0	0.0	3.91732869522e-06	0.0	4.27556476473e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__[Bryobacteraceae];g__	17.6187747857	0.00146478388169	0.00282232465776	1.0	5.29955748695e-06	2.93904293756e-05	0.0	0.0	0.000192924594138
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	17.5830867677	0.00148844356727	0.00286279965968	1.0	1.2998415502e-05	1.20938499329e-05	4.08970130755e-05	0.0	0.00011507453291
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__PK29;f__;g__	17.5198378328	0.00153130521776	0.0029399970284	1.0	0.0	0.000306219339085	0.0	0.0	0.000283037370939
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;Other	17.4941046151	0.00154909034318	0.00296886053338	1.0	1.41699659071e-06	9.04259818099e-06	3.81552350253e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	17.2351696668	0.00173978861799	0.00332842538796	1.0	2.32780960391e-05	0.000393029127218	7.3874261278e-05	0.0	0.000245494672946
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter	17.1841526234	0.00178000529805	0.00339933755149	1.0	4.97730860725e-06	0.0	2.94308258993e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	17.0724970168	0.00187125053111	0.00356727795596	1.0	2.48704954564e-05	4.36556943837e-05	0.000103101061665	0.0	2.11882362912e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	16.7952132035	0.00211827847196	0.0040310801962	1.0	0.000316270421522	0.000236070205625	0.000282437147127	0.0	0.00014519599252
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma	16.6498038694	0.00226040001036	0.0042939641042	1.0	2.64062191927e-06	0.000135567777636	0.0	0.0	0.0
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae];g__Fimbriimonas	16.6207232496	0.00228993077383	0.00434241705617	1.0	9.68228037067e-06	7.68325110884e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Deefgea	16.4277353341	0.00249577004328	0.00472444890649	1.0	0.0	0.000107595874502	0.0	0.0	0.00013958538186
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__;g__	16.4165506194	0.00250824307823	0.00473974480107	1.0	0.0	0.000131756965784	0.0	0.0	0.000309943978918
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Emticicia	16.376852227	0.00255301196884	0.00477417662804	1.0	0.0	0.0	0.0	0.0	1.7790481806e-05
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__	16.376852227	0.00255301196884	0.00477417662804	1.0	0.0	0.0	0.0	0.0	6.39243990866e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW;g__4-29	16.376852227	0.00255301196884	0.00477417662804	1.0	0.0	0.0	0.0	0.0	4.94794385045e-05
k__Bacteria;p__OD1;c__ABY1;o__;f__;g__	16.376852227	0.00255301196884	0.00477417662804	1.0	0.0	0.0	0.0	0.0	6.52098132882e-05
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	16.376852227	0.00255301196884	0.00477417662804	1.0	0.0	0.0	0.0	0.0	8.13394208451e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Swaminathania	16.376852227	0.00255301196884	0.00477417662804	1.0	0.0	0.0	0.0	0.0	1.15392264122e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	16.3190116756	0.00261965248734	0.00489032012775	1.0	2.82647479802e-06	0.0	6.53643250136e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Lampropedia	16.2276758466	0.00272838883629	0.00507574405923	1.0	4.25098977212e-06	0.0	0.0	0.0	4.77984393067e-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__	16.2276758466	0.00272838883629	0.00507574405923	1.0	8.80207306425e-07	0.0	0.0	0.0	5.27610294927e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__;g__	15.9892952182	0.00303356155583	0.00563375717511	1.0	5.88753712999e-06	0.000158594103544	0.0	0.0	1.63526215683e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	15.9237231254	0.00312324237634	0.00579034110664	1.0	2.00405471684e-06	0.00033396141192	2.64264980385e-05	0.0	9.27123197273e-05
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__;g__	15.7035243116	0.00344391765315	0.00635211478247	1.0	0.0	0.000116789773964	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Gallicola	15.7035243116	0.00344391765315	0.00635211478247	1.0	0.0	0.000110369372747	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythromicrobium	15.7035243116	0.00344391765315	0.00635211478247	1.0	0.0	7.15886518392e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;Other	15.460086334	0.00383620051101	0.00706358421736	1.0	4.40103653212e-07	1.23812330222e-06	0.0	0.0	4.3908819946e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus	15.3901364524	0.00395682939672	0.00722405908471	1.0	0.0	0.0	3.19590534796e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Actinotalea	15.3901364524	0.00395682939672	0.00722405908471	1.0	0.0	0.0	4.12146810599e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__	15.3901364524	0.00395682939672	0.00722405908471	1.0	0.0	0.0	2.95600921493e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	15.3901364524	0.00395682939672	0.00722405908471	1.0	0.0	0.0	4.25971485511e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus	15.3901364524	0.00395682939672	0.00722405908471	1.0	0.0	0.0	1.91153996735e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Janibacter	15.3435710333	0.00403919119983	0.00736197179834	1.0	0.0	0.000276588103142	3.25122229421e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;Other	15.2020762164	0.004299935734	0.00782399773523	1.0	2.09046769535e-06	0.0	4.65088425466e-06	0.0	9.22713515908e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	15.0778129443	0.00454251924838	0.00825147856734	1.0	7.23802972433e-05	2.64453717955e-06	0.0	0.0	2.91148794797e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus	15.0245918823	0.00465048277755	0.00843339649912	1.0	5.5558650751e-06	9.70938270704e-05	0.0	0.0	0.0
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__	14.4595822554	0.0059639009351	0.0107970622634	1.0	0.0	2.12027175305e-05	0.0	0.0	5.84989887009e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__	14.4519684078	0.00598387902849	0.0108150845423	1.0	1.10872638079e-05	7.87444681542e-05	3.69569636159e-06	0.0	7.77062636057e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other;Other	14.2615253753	0.00650549576537	0.0117381771419	1.0	1.21833940425e-05	2.07714517168e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__	14.1914423105	0.00670846252888	0.0120841921013	1.0	3.29272481438e-06	0.000195406808344	0.0	0.0	7.07749350709e-05
k__Bacteria;p__TM7;c__TM7-3;Other;Other;Other	14.1801704682	0.00674168107605	0.0121237898018	1.0	6.52102895103e-07	2.07714517168e-06	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075;g__	14.1690612048	0.00677457822418	0.0121626787086	1.0	5.78352033495e-06	0.000111924410589	9.25333295439e-05	0.0	2.06982727798e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Demequina	14.1537964377	0.0068200375327	0.0121633396658	1.0	2.48865430363e-06	0.0	1.63246649363e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Tessaracoccus	14.1537964377	0.0068200375327	0.0121633396658	1.0	2.54628151114e-05	0.0	3.236088863e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylopila	14.1537964377	0.0068200375327	0.0121633396658	1.0	6.52102895103e-07	0.0	9.28427522305e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Tolumonas	14.1537964377	0.0068200375327	0.0121633396658	1.0	2.63654033103e-06	0.0	2.70547398551e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	14.1478454179	0.00683784087046	0.0121749674905	1.0	1.4413023013e-05	1.67358269837e-05	3.92302351173e-05	0.0	3.40569843856e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D	14.1060569969	0.00696414617798	0.0123794295322	1.0	0.0	2.36038901873e-05	8.54610545822e-05	0.0	0.000131167534805
k__Bacteria;p__Chlorobi;c__BSV26;o__C20;f__;g__	13.9907202427	0.00732473184619	0.0129776447652	1.0	0.0	0.0	0.0	0.0	0.000132224436476
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae;g__	13.9907202427	0.00732473184619	0.0129776447652	1.0	0.0	0.0	0.0	0.0	0.000306114136884
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__;g__	13.8515854882	0.0077841131455	0.0137689476787	1.0	7.47768051637e-06	0.00028695806204	3.14919920967e-05	0.0	0.000239865133666
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__	13.6529410075	0.00848921401065	0.0149915906996	1.0	3.89791441571e-06	0.000224149469216	0.0	0.0	4.24153752731e-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Opitutus	13.6383561456	0.008543379448	0.0150625921967	1.0	3.32164639802e-06	0.0	0.0	0.0	5.30481464978e-06
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	13.4111531117	0.00943214011042	0.0165781353206	1.0	0.0	6.49712084747e-05	0.0	0.0	0.000113302528965
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	13.4107701686	0.00943371185064	0.0165781353206	1.0	3.75058884245e-07	0.000146480236813	2.04886333711e-05	0.0	9.0421704241e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20;g__	13.2625810108	0.0100615551509	0.0176527122078	1.0	0.0	0.000207831977366	6.11878443965e-05	0.0	7.33753451543e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter	13.2266936043	0.0102196398258	0.0179009600195	1.0	4.53720495404e-06	9.77304609241e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	13.0833264983	0.010875741707	0.0190193278799	1.0	4.84779027571e-06	0.0	7.42458758791e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	13.0698180394	0.0109396413922	0.0191001182235	1.0	2.39233075028e-06	0.000399536884815	0.0	0.0	0.000151575456514
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	13.0415504638	0.0110745454153	0.019304417614	1.0	0.000115556957186	0.00010951172227	1.18910209596e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum	12.970580623	0.0114204404338	0.0198752503679	1.0	0.0	0.0	3.84295746029e-05	0.0	5.07326537816e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	12.9320225641	0.0116127645867	0.0201774122207	1.0	4.40103653212e-07	0.0	6.1267251042e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111;g__	12.9185483922	0.0116807150973	0.0202628482154	1.0	4.23998483781e-07	0.000352996766575	2.62170976881e-05	0.0	5.79810610514e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Aquiluna	12.8580477491	0.011990634399	0.0207670859013	1.0	0.0	0.000147403138797	2.93537048045e-05	0.0	1.56259493998e-05
