OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Vertebrate_mean	Invertebrate_mean
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	4.6394235552e-06
k__Bacteria;p__NC10;c__12-24;o__Methylomirabiliales;f__Methylomirabiliaceae;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	5.44106493859e-05
k__Bacteria;p__OP11;c__OP11-1;o__BB36;f__;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	6.48722906531e-06
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	3.97260351985e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Erythrobacter	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	3.12465122376e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Hylemonella	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	7.49498836984e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Schlegelella	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	3.91278200006e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	9.88694273159e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Rhodocyclus	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	1.07668897264e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sulfuritalea	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	5.52550795067e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	8.29452850442e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	1.55783173504e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	1.41262895032e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Alkanindiges	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	7.44957127331e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae];g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	1.23049142788e-05
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae;g__Leptospira	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	6.36578275364e-06
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae;g__Turneriella	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	8.56752832158e-06
k__Bacteria;p__TM7;c__TM7-3;o__Blgi18;f__;g__	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	3.19623077142e-05
k__Bacteria;p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae;g__Fervidobacterium	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	2.62831422877e-06
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Meiothermus	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	3.77768017329e-05
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	1.19683124889	0.273955930567	0.363589728268	1.0	0.0	5.05715002566e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	1.19407382409	0.274509355241	0.36387665148	1.0	6.0032020742e-06	5.55024940575e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	1.14987033224	0.283576295263	0.375434138145	1.0	0.000266113786825	0.00140358482374
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	1.11999599477	0.289919316374	0.38336144898	1.0	1.131188882e-05	1.17863987838e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__	1.08708390903	0.297118224647	0.392399711621	1.0	3.27636168194e-05	0.000142479704247
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	1.07973910808	0.298755926622	0.394080250397	1.0	2.69969351788e-05	0.00023604227216
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	1.05343287704	0.304717787122	0.39998843346	1.0	1.42068823252e-07	2.28139746054e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Kaistia	1.05343287704	0.304717787122	0.39998843346	1.0	1.33054592832e-07	3.54930928335e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	1.05343287704	0.304717787122	0.39998843346	1.0	6.409279406e-08	1.67331595372e-05
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__	1.05343287704	0.304717787122	0.39998843346	1.0	1.06443674265e-06	1.16712273732e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium	0.981501866706	0.321828300548	0.421935281034	1.0	3.32547896827e-06	6.57203149807e-05
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__	0.958491906608	0.327567133521	0.428486460749	1.0	8.01408431665e-06	3.20189007463e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other	0.958284808461	0.3276193977	0.428486460749	1.0	1.17066137639e-05	1.52430296533e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Neisseria	0.945826661065	0.330783864684	0.432101440671	1.0	1.96456227963e-05	0.000262562380335
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	0.935693426374	0.3333878487	0.434976407192	1.0	7.61192440563e-06	9.87375142193e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other	0.932645982802	0.334176310672	0.435478549777	1.0	6.25359798931e-05	7.98333805917e-05
k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	0.91461918386	0.338891776636	0.441090744259	1.0	7.52383859236e-07	1.41491439722e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__	0.90141258779	0.342403226655	0.443270122543	1.0	1.17843924196e-06	8.20252609057e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas	0.900602238971	0.342620280075	0.443270122543	1.0	3.94294773783e-07	1.86870581837e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Kingella	0.900602238971	0.342620280075	0.443270122543	1.0	7.0947783602e-07	1.57460481188e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Nevskia	0.900602238971	0.342620280075	0.443270122543	1.0	1.9268570937e-06	3.10047152255e-06
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Chthoniobacter	0.900602238971	0.342620280075	0.443270122543	1.0	9.2651314511e-07	3.50232159179e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other;Other	0.887768657117	0.34608269775	0.447213450147	1.0	1.30024599747e-05	6.07248947136e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	0.840541195156	0.359242034612	0.457797026347	1.0	3.60541520443e-05	3.08978389869e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	0.840541195156	0.359242034612	0.457797026347	1.0	2.18824154456e-05	1.30992175911e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	4.37637431472e-06
k__Bacteria;p__Acidobacteria;c__Holophagae;o__Holophagales;f__Holophagaceae;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	9.11384880196e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.45670700908e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.67497554797e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	5.43449394602e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Tetrasphaera	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	9.30141456764e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineosporia	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.55023576127e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Cryocola	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	5.36056041577e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Yonghaparkia	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.34865877118e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Virgisporangium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	7.71695118219e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Prauseria	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.67832712584e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.16029831051e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;Other	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.0661902278e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Microlunatus	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.96879868067e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.51533939309e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.78791917769e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	5.42742823705e-06
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	6.3230741945e-07
k__Bacteria;p__Chloroflexi;c__C0119;o__;f__;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.87931059086e-06
k__Bacteria;p__Chloroflexi;c__S085;o__;f__;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	8.12593296557e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;Other	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	3.15285028499e-06
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.1332280361e-05
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Chamaesiphonaceae;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.08478221016e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.56345348497e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.42368930765e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Thermoactinomyces	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.80176950284e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.15087504264e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	4.95113594203e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	9.88836051279e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	8.9352907866e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.52709311506e-05
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__PSB-M-3	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	3.4938087313e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__cc_115	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	4.30448744958e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.33042585699e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.6084014416e-06
k__Bacteria;p__OP3;c__;o__;f__;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.43694345168e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	2.79234932553e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sterolibacterium	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.16112857927e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Umboniibacter	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	9.66790080267e-06
k__Bacteria;p__TM6;c__SJA-4;o__;f__;g__	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	9.07442910651e-06
k__Bacteria;p__TM7;Other;Other;Other;Other	0.795251319918	0.372516950077	0.457797026347	1.0	0.0	1.66219924204e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__;g__	0.726408999281	0.394049653806	0.482610188941	1.0	1.42068823252e-07	8.64917656535e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__;g__	0.726408999281	0.394049653806	0.482610188941	1.0	6.19329266404e-07	1.58897196315e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis	0.726408999281	0.394049653806	0.482610188941	1.0	5.82852480037e-07	1.10084631112e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	0.709038401783	0.399763224127	0.489052742441	1.0	0.000173027463481	8.68624935989e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Collimonas	0.695769984107	0.404208701735	0.493931131565	1.0	1.28846068607e-06	9.82795741112e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	0.650827176874	0.419817097427	0.512423810094	1.0	8.88520757454e-07	6.03789407829e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	0.629483995376	0.427544650948	0.521266303247	1.0	3.92975352385e-06	6.41160716465e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	0.567842869518	0.451117378042	0.549385610504	1.0	4.77597288961e-05	4.03364250814e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0.562438507423	0.453279396097	0.551396243956	1.0	6.60625948754e-05	4.63156797353e-05
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Phormidium	0.468376791445	0.493734869641	0.599932347233	1.0	1.4236841433e-05	7.74113040631e-07
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__EB1017;g__	0.454291079854	0.50030420159	0.603834713105	1.0	1.32903022879e-06	1.30398837886e-06
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Synechococcales;f__Synechococcaceae;g__Synechococcus	0.454291079854	0.50030420159	0.603834713105	1.0	4.22909873677e-07	1.13728897603e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__	0.454291079854	0.50030420159	0.603834713105	1.0	1.33054592832e-07	9.35694402208e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Diaphorobacter	0.454291079854	0.50030420159	0.603834713105	1.0	3.97929809957e-07	1.12096690121e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Yersinia	0.454291079854	0.50030420159	0.603834713105	1.0	1.33054592832e-07	1.70551255769e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium	0.454291079854	0.50030420159	0.603834713105	1.0	1.2818558812e-07	4.41873135572e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;Other;Other	0.450167207014	0.502255561116	0.604836775049	1.0	7.51898699845e-06	5.13886528825e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	0.450167207014	0.502255561116	0.604836775049	1.0	3.67660768818e-06	3.06710856854e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	0.431516837195	0.511245596484	0.608518450561	1.0	8.54515636611e-07	1.89767395201e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Spirosoma	0.431516837195	0.511245596484	0.608518450561	1.0	7.9832755699e-07	3.87336507532e-05
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	0.431516837195	0.511245596484	0.608518450561	1.0	1.2818558812e-07	2.09034438233e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Blastomonas	0.431516837195	0.511245596484	0.608518450561	1.0	1.33054592832e-07	1.25463113088e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alishewanella	0.431516837195	0.511245596484	0.608518450561	1.0	1.23865853281e-06	1.04167247863e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other;Other	0.431516837195	0.511245596484	0.608518450561	1.0	1.42068823252e-07	1.77134787533e-05
k__Bacteria;p__Armatimonadetes;c__[Fimbriimonadia];o__[Fimbriimonadales];f__[Fimbriimonadaceae];g__Fimbriimonas	0.423635416972	0.51512859349	0.608518450561	1.0	2.9272010423e-06	2.19521460253e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Blvii28	0.408090495978	0.522940288692	0.608518450561	1.0	4.33530486483e-06	8.48815925271e-06
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Microthrixaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	4.26812534118e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinosynnemataceae;g__Saccharothrix	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	4.18897821187e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Arsenicicoccus	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	3.96480678902e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Promicromonospora	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	2.63602272673e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Prauserella	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	4.48059789098e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Saccharopolyspora	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	2.01147749056e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__Sphaerisporangium	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	1.07294410498e-06
k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae;g__Euzebya	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	7.23323643208e-07
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	6.21482795803e-06
k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	6.03443247168e-06
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;Other	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	2.27457795206e-06
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae;g__Chroococcidiopsis	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	4.71726372287e-07
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Oscillatoriales;f__Phormidiaceae;g__Planktothrix	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	3.96480678902e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Natronobacillus	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	7.72879652977e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	1.4928069099e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Sporolactobacillaceae;g__Sporolactobacillus	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	5.46006508398e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	7.98733847106e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	2.63602272673e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98;f__D2;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	2.01147749056e-06
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Propionigenium	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	5.70757360772e-07
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__KD8-87;f__;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	5.14433459575e-06
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae;g__Singulisphaera	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	6.32312696333e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;Other	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	8.93253524108e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	9.43452744575e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodobium	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	1.07294410498e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Aminobacter	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	4.39136166464e-07
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Dinoroseobacter	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	8.3726288715e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	1.87138880442e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae;g__Gallionella	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	5.31767243351e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Hydrogenophilus	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	7.98733847106e-07
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	8.93253524108e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__	0.396313364049	0.528999357392	0.608518450561	1.0	0.0	4.39136166464e-07
