OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hominid_mean	Nasonia2_mean	Mosquito_mean	Peromyscus_mean	Drosophila2_mean
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria;o__258ds10;f__	16.4165506194	0.00250824307823	0.00484028726253	1.0	0.0	0.000131756965784	0.0	0.0	0.000309943978918
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__	16.376852227	0.00255301196884	0.00484657150182	1.0	0.0	0.0	0.0	0.0	6.39243990866e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__FW	16.376852227	0.00255301196884	0.00484657150182	1.0	0.0	0.0	0.0	0.0	4.94794385045e-05
k__Bacteria;p__OD1;c__ABY1;o__;f__	16.376852227	0.00255301196884	0.00484657150182	1.0	0.0	0.0	0.0	0.0	6.52098132882e-05
k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__	16.376852227	0.00255301196884	0.00484657150182	1.0	0.0	0.0	0.0	0.0	8.13394208451e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae	16.3024199482	0.00263908274847	0.00498968276734	1.0	1.49522056095e-05	0.000278793923414	7.35353955893e-06	0.0	2.24524969154e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	16.138955915	0.00283826237998	0.00534463117521	1.0	3.61143797243e-05	5.31622379609e-05	2.74418441437e-05	0.0	8.71073727842e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__	15.9892952182	0.00303356155583	0.00568945078944	1.0	5.88753712999e-06	0.000158594103544	0.0	0.0	1.63526215683e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	15.8622806033	0.00320964088622	0.00599560917547	1.0	7.50872644998e-06	0.000195406808344	0.0	0.0	7.07749350709e-05
k__Bacteria;p__Actinobacteria;c__MB-A2-108;o__0319-7L14;f__	15.7035243116	0.00344391765315	0.0064076077451	1.0	0.0	0.000116789773964	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	15.0778129443	0.00454251924838	0.00841808130553	1.0	7.23802972433e-05	2.64453717955e-06	0.0	0.0	2.91148794797e-05
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	14.803935145	0.00512563089914	0.0094611447822	1.0	3.08988239669e-06	0.0	4.43646853655e-05	0.0	0.0
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc	14.4595822554	0.0059639009351	0.0109587117894	1.0	0.0	2.12027175305e-05	0.0	0.0	5.84989887009e-05
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__	14.4519684078	0.00598387902849	0.0109587117894	1.0	1.10872638079e-05	7.87444681542e-05	3.69569636159e-06	0.0	7.77062636057e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;Other	14.2615253753	0.00650549576537	0.0118674473532	1.0	1.21833940425e-05	2.07714517168e-06	0.0	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;Other;Other	14.1801704682	0.00674168107605	0.0122504477141	1.0	6.52102895103e-07	2.07714517168e-06	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__Ellin6075	14.1690612048	0.00677457822418	0.0122625117469	1.0	5.78352033495e-06	0.000111924410589	9.25333295439e-05	0.0	2.06982727798e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	14.1537964377	0.0068200375327	0.0122818141789	1.0	5.00284284815e-06	0.0	1.52200746697e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	14.1478454179	0.00683784087046	0.0122818141789	1.0	1.4413023013e-05	1.67358269837e-05	3.92302351173e-05	0.0	3.40569843856e-05
k__Bacteria;p__Chlorobi;c__BSV26;o__C20;f__	13.9907202427	0.00732473184619	0.013006272898	1.0	0.0	0.0	0.0	0.0	0.000132224436476
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Gomphosphaeriaceae	13.9907202427	0.00732473184619	0.013006272898	1.0	0.0	0.0	0.0	0.0	0.000306114136884
k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae	13.9907202427	0.00732473184619	0.013006272898	1.0	0.0	0.0	0.0	0.0	3.52231359057e-05
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	13.9483242178	0.00746182295665	0.0131995125786	1.0	7.81342557399e-06	3.54176008969e-06	1.42710864221e-05	0.0	1.07875413985e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__	13.8515854882	0.0077841131455	0.0137176635432	1.0	7.47768051637e-06	0.00028695806204	3.14919920967e-05	0.0	0.000239865133666
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	13.7273203853	0.00821816754433	0.0144281362526	1.0	4.09710130083e-06	0.0	4.83469594426e-05	0.0	0.000235636602627
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae	13.6529410075	0.00848921401065	0.0148481758164	1.0	3.89791441571e-06	0.000224149469216	0.0	0.0	4.24153752731e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	13.4842193099	0.00913688794181	0.0159213681673	1.0	2.48304777581e-05	0.000184199119999	4.2138508045e-05	0.0	0.00019463353133
k__Bacteria;p__OP3;c__koll11;o__;f__	13.4111531117	0.00943214011042	0.0163747562512	1.0	0.0	6.49712084747e-05	0.0	0.0	0.000113302528965
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__0319-6G20	13.2625810108	0.0100615551509	0.0174027639091	1.0	0.0	0.000207831977366	6.11878443965e-05	0.0	7.33753451543e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae	13.2266936043	0.0102196398258	0.0176109660466	1.0	1.7926667202e-06	5.45241107265e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae	13.0698180394	0.0109396413922	0.0187823990079	1.0	2.39233075028e-06	0.000399536884815	0.0	0.0	0.000151575456514
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	13.0415504638	0.0110745454153	0.0189443688972	1.0	0.000115556957186	0.00010951172227	1.18910209596e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__C111	12.9185483922	0.0116807150973	0.0199083720819	1.0	4.23998483781e-07	0.000352996766575	2.62170976881e-05	0.0	5.79810610514e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bogoriellaceae	12.8508569386	0.0120279992046	0.0204257295583	1.0	1.22913039025e-05	0.0	9.40603659324e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	12.6317236985	0.0132227426714	0.0223732638679	1.0	2.1214940862e-05	0.000321375394583	0.00042073762021	0.0	6.14456156182e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	12.6211440509	0.0132832624021	0.0223945254216	1.0	5.66270969326e-05	4.510040595e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae	12.4971946162	0.0140127264142	0.0235393641562	1.0	2.04575758718e-06	0.0	3.90303173392e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	12.255729968	0.0155475340388	0.0260240085883	1.0	1.40975986151e-06	6.55965160667e-05	0.0	0.0	4.38573190778e-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__	12.2291294841	0.015726301916	0.0262292249813	1.0	5.65294959604e-07	0.0	7.16961060949e-05	0.0	7.56466056221e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteria-5;o__;f__	11.8834449322	0.0182393755814	0.0302049233919	1.0	4.69919953835e-07	0.0	0.0	0.0	0.000204007751596
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__	11.8834449322	0.0182393755814	0.0302049233919	1.0	2.04855065041e-06	0.0	0.0	0.0	3.74790126092e-05
k__Bacteria;p__Chloroflexi;c__TK10;o__AKYG885;f__Dolo_23	11.7386878888	0.01940401378	0.03157377852	1.0	0.0	0.000138942973756	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM2F09;f__	11.7386878888	0.01940401378	0.03157377852	1.0	0.0	9.23548126271e-06	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__	11.7386878888	0.01940401378	0.03157377852	1.0	0.0	1.62379824432e-05	0.0	0.0	0.0
k__Bacteria;p__OP11;c__OP11-1;o__BB36;f__	11.7386878888	0.01940401378	0.03157377852	1.0	0.0	2.27053017286e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__[Marinicellales];f__[Marinicellaceae]	11.7386878888	0.01940401378	0.03157377852	1.0	0.0	4.30671999757e-05	0.0	0.0	0.0
k__Bacteria;p__FCPU426;c__;o__;f__	11.6202864687	0.0204100045045	0.0329808723308	1.0	0.0	0.0	0.0	0.0	7.70670014344e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfohalobiaceae	11.6202864687	0.0204100045045	0.0329808723308	1.0	0.0	0.0	0.0	0.0	3.24206902889e-05
k__Bacteria;p__Acidobacteria;c__[Chloracidobacteria];o__RB41;f__	11.5877828499	0.0206949093029	0.0333259401532	1.0	1.44550226603e-06	0.0	0.0	0.0	7.33288867642e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;Other;Other	11.5353019367	0.0211630843745	0.0339627505253	1.0	0.0	0.000243117048617	0.0	0.0	1.00672086852e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae	11.5044244079	0.0214433218267	0.0341775812049	1.0	0.0	0.0	1.235964316e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	11.5044244079	0.0214433218267	0.0341775812049	1.0	0.0	0.0	1.6404859599e-05	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	11.4778905994	0.0216870087949	0.0344484119293	1.0	4.05953860498e-06	8.45983321567e-05	0.000161460371418	0.0	2.31676547984e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae	10.9457422071	0.0271806124571	0.0410192856342	1.0	1.30420579021e-06	0.0	0.0	0.0	4.40770828899e-06
k__Bacteria;p__AD3;c__JG37-AG-4;o__;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.69919953835e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__RB25;o__;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	5.65294959604e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__S035;o__;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	5.65294959604e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__TM1;o__;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.31317349386e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__32-20;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.69919953835e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Acidobacteria;c__iii1-8;o__DS-18;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	5.28124383855e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.59661155395e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__wb1_P06	10.6538461538	0.0307425052933	0.0410192856342	1.0	0.000117947779061	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	5.65294959604e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__BA008	10.6538461538	0.0307425052933	0.0410192856342	1.0	8.19420260166e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	3.68739117075e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__VC21_Bac22	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.02427532521e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Rhodothermi];o__[Rhodothermales];f__[Balneolaceae]	10.6538461538	0.0307425052933	0.0410192856342	1.0	6.14565195124e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlamydiae;c__Chlamydiia;o__Chlamydiales;f__Waddliaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__DRC31;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.11999241891e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__JG30-KF-AS9;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	9.3983990767e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__TK10;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.42508201347e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__SM1D11;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	7.32670510745e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Fibrobacteres;c__TG3;o__TG3-1;f__M1PL1-46	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	9.3983990767e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.11999241891e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__GAL15;c__;o__;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	9.3983990767e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__Ellin5290;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	7.32670510745e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	3.75058884245e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__OP11;c__WCHB1-64;o__;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__OP9;c__JS1;o__BA021;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	8.80207306425e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Nitrosomonadales;f__Nitrosomonadaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.22913039025e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.3162293714e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.09710130083e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Desulfuromonadaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	6.35997725672e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27	10.6538461538	0.0307425052933	0.0410192856342	1.0	7.94933623042e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.11999241891e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicimonaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.40103653212e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__SUP05	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.69919953835e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	3.75058884245e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Aminiphilaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;Other;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	4.23998483781e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.69588487881e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;Other;Other	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	10.6538461538	0.0307425052933	0.0410192856342	1.0	6.81024478744e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__	10.6538461538	0.0307425052933	0.0410192856342	1.0	6.14565195124e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19	10.6538461538	0.0307425052933	0.0410192856342	1.0	1.3162293714e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__01D2Z36	10.6538461538	0.0307425052933	0.0410192856342	1.0	2.11999241891e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__	10.6143985124	0.0312571372728	0.0415871313573	1.0	6.52102895103e-07	6.19502864869e-05	0.0	0.0	5.17324426601e-05
k__Bacteria;Other;Other;Other;Other	10.4426359947	0.0335964048459	0.0445725030199	1.0	1.65813963842e-05	2.03476996965e-05	7.13609939296e-06	4.93796482793e-05	0.000185902683803
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae	10.281434579	0.0359446245487	0.0475528035814	1.0	2.05380617714e-05	0.0	0.0	0.0	5.90538804373e-05
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__	10.1425805331	0.0380932141285	0.0502529124237	1.0	0.0	6.43104154254e-05	9.37690598553e-05	0.0	6.62057495265e-05
k__Bacteria;p__Proteobacteria;Other;Other;Other	10.1175476709	0.038493480364	0.050637902338	1.0	2.48865430363e-06	4.14788022581e-06	7.9155317773e-07	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae	10.0265413915	0.0399829611727	0.052449558617	1.0	0.0	0.00019709046405	1.02877111818e-05	0.0	9.16742412481e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae	10.0133604268	0.0402032277372	0.0525907768999	1.0	2.25340571546e-05	2.90308497655e-05	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__	9.85418162761	0.0429569293167	0.0558639646841	1.0	4.23998483781e-07	0.0	0.0	0.0	4.93048620614e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other	9.85418162761	0.0429569293167	0.0558639646841	1.0	4.69919953835e-07	0.0	0.0	0.0	4.17807053203e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	9.84630278884	0.0430978245759	0.0558639646841	1.0	1.3162293714e-06	0.0	6.09743204154e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__	9.84150042116	0.0431839213083	0.0558639646841	1.0	0.0	0.0	2.37701345565e-05	0.0	5.07740821537e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	9.82121623499	0.0435493981725	0.0561811296867	1.0	2.86797091058e-05	0.0	0.0	0.0	3.51952527551e-05
k__Bacteria;p__SR1;c__;o__;f__	9.51134164614	0.0495147227585	0.063700759031	1.0	0.0	0.0	1.07199403891e-05	0.0	6.07588753781e-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__	9.38204594987	0.0522281865158	0.0670070414915	1.0	0.0	5.81902666468e-05	0.0	0.0	1.40069453956e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	9.31795426178	0.0536253178794	0.0686110231498	1.0	8.80207306425e-07	6.63485633394e-05	0.0	0.0	4.28170481501e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae	9.26544763864	0.0547964049837	0.069349379749	1.0	0.0	0.0	0.0	0.0	1.00543069679e-05
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Cyanobacteriaceae	9.26544763864	0.0547964049837	0.069349379749	1.0	0.0	0.0	0.0	0.0	1.46135596272e-05
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__	9.26544763864	0.0547964049837	0.069349379749	1.0	0.0	0.0	0.0	0.0	9.83341103553e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae	9.26544763864	0.0547964049837	0.069349379749	1.0	0.0	0.0	0.0	0.0	8.70898140846e-06
k__Bacteria;p__FBP;c__;o__;f__	9.20994106263	0.056060897016	0.0707579429904	1.0	1.86518566668e-06	2.48636040447e-05	8.70708495503e-06	0.0	0.0
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	9.19979246976	0.0562950783026	0.0708619988337	1.0	3.5208292257e-06	0.0	1.59897409822e-06	0.0	2.64339236065e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1	8.86618750503	0.0645325824172	0.0810126773893	1.0	5.65294959604e-07	0.000134915966556	6.72766313244e-05	0.0	0.000115595105554
k__Bacteria;p__Cyanobacteria;Other;Other;Other	8.84689533775	0.0650423973771	0.0814337790218	1.0	9.07440990808e-06	0.000104864418675	6.24810764325e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae	8.79516683101	0.0664283020415	0.0829465696615	1.0	1.17277416396e-06	4.22938964806e-05	1.08982045101e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__	7.98349104888	0.0921848137971	0.114800821449	1.0	4.69919953835e-07	0.0	0.0	0.0	2.50205263769e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	7.95439663627	0.0932630604213	0.115834705364	1.0	0.0	0.000113272627268	0.0	0.0	2.49473610681e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	7.81022531787	0.0987825214776	0.121896703539	1.0	4.40103653212e-07	0.0	6.24126451907e-05	0.0	1.58066542702e-06
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__	7.79993591113	0.0991878958131	0.121896703539	1.0	0.0	9.12940504561e-06	0.0	0.0	0.0
k__Bacteria;p__OP3;c__;o__;f__	7.79993591113	0.0991878958131	0.121896703539	1.0	0.0	8.5293020809e-06	0.0	0.0	0.0
